placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
zip/10527,10527,2022,608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,208462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10528,10528,2022,13352,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,143559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10530,10530,2022,14090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,112727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10532,10532,2022,5040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,131531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10533,10533,2022,7388,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,196111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10535,10535,2022,214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,146635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61475,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10536,10536,2022,10797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,228185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10537,10537,2022,2961,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,120605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10538,10538,2022,17605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,222589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,92068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10540,10540,2022,114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2021,5333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10541,10541,2022,26116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130517,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10542,10542,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/10543,10543,2022,21281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,128047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10545,10545,2022,203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2021,16111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10546,10546,2022,1022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,199464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,94926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10547,10547,2022,7665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,132330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53824,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10548,10548,2022,4446,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,119803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10549,10549,2022,15800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,119333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10550,10550,2022,40073,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10552,10552,2022,22099,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,93288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10553,10553,2022,10526,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,88962,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46634,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10560,10560,2022,4975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,171111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10562,10562,2022,33538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,111510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10566,10566,2022,25401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,86695,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10567,10567,2022,20069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,152278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10570,10570,2022,13168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,179056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10573,10573,2022,41139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,105601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10576,10576,2022,4927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,218348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10577,10577,2022,6145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10578,10578,2022,1788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,94248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10579,10579,2022,8171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,122633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10580,10580,2022,18077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,230434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,94773,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10583,10583,2022,41107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,243514,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,97240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10588,10588,2022,3296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,129823,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67547,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10589,10589,2022,7159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,111250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10590,10590,2022,7407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,188732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10591,10591,2022,23912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,107574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10594,10594,2022,5565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,161154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10595,10595,2022,7213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10596,10596,2022,796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43267,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10597,10597,2022,642,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10598,10598,2022,29066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,153164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10601,10601,2022,11193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84695,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10603,10603,2022,19239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,125385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10604,10604,2022,11799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,111583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10605,10605,2022,19800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,140262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10606,10606,2022,16429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,106984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45345,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10607,10607,2022,6764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,142685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10701,10701,2022,68032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10703,10703,2022,23565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10704,10704,2022,32438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10705,10705,2022,38861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32260,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10706,10706,2022,9068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,161908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10707,10707,2022,10209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,128197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10708,10708,2022,22595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,121556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66997,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10709,10709,2022,10085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,154935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10710,10710,2022,26099,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,97941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10801,10801,2022,41724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10803,10803,2022,13283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,213674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,90932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10804,10804,2022,15036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,225517,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10805,10805,2022,20736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,82601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10901,10901,2022,25498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,110758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10910,10910,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/10911,10911,2022,12,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/10913,10913,2022,5286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,172750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10914,10914,2022,384,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
